Region,Borough_Census_Area,Community,All_Cases,Community_Cases,Secondary_Cases,Travel_Cases,UI_Cases,Hospitalizations,Deaths,Recovered,Active,ObjectId,Residency,All_Cases__New_
Northern,Northwest Arctic Borough,Other,13,4,1,2,6,0,0,5,8,41,Alaska Resident,3
Southeast,Haines Borough,Haines,4,2,0,0,2,0,0,1,3,42,Alaska Resident,0
Southeast,Juneau City and Borough,Douglas,2,2,0,0,0,0,0,2,0,43,Alaska Resident,0
Southeast,Juneau City and Borough,Juneau,76,9,27,8,32,9,2,38,36,44,Alaska Resident,3
Southeast,Ketchikan Gateway Borough,Ketchikan,32,0,14,7,11,2,0,19,13,45,Alaska Resident,0
Southeast,Ketchikan Gateway Borough,Other,1,0,0,0,1,0,0,1,0,46,Alaska Resident,0
Southeast,Petersburg Borough,Petersburg,6,2,0,2,2,1,1,3,2,47,Alaska Resident,0
Southeast,Prince of Wales-Hyder Census Area,Craig,3,1,0,1,1,0,0,2,1,48,Alaska Resident,1
Southeast,Prince of Wales-Hyder Census Area,Other,1,0,0,0,1,0,0,0,1,49,Alaska Resident,0
Southeast,Sitka City and Borough,Sitka,21,6,4,2,9,0,0,11,10,50,Alaska Resident,2
Southeast,Wrangell City and Borough,Wrangell,5,1,1,1,2,0,0,1,4,51,Alaska Resident,0
Southeast,Yakutat plus Hoonah-Angoon,Other,4,0,0,0,4,0,0,0,4,52,Alaska Resident,1
Southwest,Aleutians East Borough,Other,1,0,0,0,1,0,0,0,1,53,Alaska Resident,0
Southwest,Aleutians West Census Area,Unalaska,4,0,0,0,4,0,0,0,4,54,Alaska Resident,1
Southwest,Bethel Census Area,Bethel,8,4,1,2,1,0,0,3,5,55,Alaska Resident,0
Southwest,Bethel Census Area,Other,10,4,1,0,5,0,0,3,7,56,Alaska Resident,0
Southwest,Bristol Bay plus Lake and Peninsula,Other,6,2,1,0,3,1,0,2,4,57,Alaska Resident,0
Southwest,Kusilvak Census Area,Other,4,1,0,0,2,0,0,0,4,58,Alaska Resident,1
Anchorage,Anchorage Municipality,Anchorage,109,3,5,62,38,0,0,37,72,59,Non-Resident,1
Anchorage,Anchorage Municipality,Eagle River,1,0,0,0,1,0,0,0,1,60,Non-Resident,0
Anchorage,Anchorage Municipality,Girdwood,1,0,0,1,0,0,0,0,1,61,Non-Resident,0
Gulf Coast,Kenai Peninsula Borough,Homer,2,1,0,1,0,0,0,2,0,62,Non-Resident,0
Gulf Coast,Kenai Peninsula Borough,Kenai,7,0,2,2,3,0,0,4,3,63,Non-Resident,0
Gulf Coast,Kenai Peninsula Borough,Nikiski,2,0,2,0,0,0,0,2,0,64,Non-Resident,0
Gulf Coast,Kenai Peninsula Borough,Other North,1,0,0,0,1,0,0,0,1,65,Non-Resident,0
Gulf Coast,Kenai Peninsula Borough,Other South,1,0,0,0,1,0,0,0,1,66,Non-Resident,0
Gulf Coast,Kenai Peninsula Borough,Seward,81,4,23,1,53,0,0,4,77,67,Non-Resident,0
Gulf Coast,Kenai Peninsula Borough,Soldotna,2,0,0,1,1,0,0,0,2,68,Non-Resident,0
Gulf Coast,Kodiak Island Borough,Kodiak,9,2,1,3,3,0,0,2,7,69,Non-Resident,0
Gulf Coast,Valdez-Cordova Census Area,Cordova,7,0,0,6,1,0,0,4,3,70,Non-Resident,0
Gulf Coast,Valdez-Cordova Census Area,Other,13,0,0,2,11,0,0,1,12,71,Non-Resident,0
Gulf Coast,Valdez-Cordova Census Area,Valdez,20,1,2,1,16,1,0,2,18,72,Non-Resident,0
Interior,Denali Borough,Healy,1,0,0,0,1,0,0,0,1,73,Non-Resident,0
Interior,Denali Borough,Other,2,0,0,1,1,0,0,0,2,74,Non-Resident,0
Interior,Fairbanks North Star Borough,Fairbanks,33,0,10,8,15,0,0,10,23,75,Non-Resident,0
Interior,Fairbanks North Star Borough,North Pole,1,0,0,0,1,0,0,0,1,76,Non-Resident,0
Interior,Southeast Fairbanks Census Area,Delta Junction,12,0,8,0,4,0,0,7,5,77,Non-Resident,0
Matanuska-Susitna,Matanuska-Susitna Borough,Other,1,0,0,1,0,0,0,1,0,78,Non-Resident,0
Matanuska-Susitna,Matanuska-Susitna Borough,Wasilla,4,1,0,2,1,0,0,2,2,79,Non-Resident,0
Northern,Nome Census Area,Nome,3,1,0,1,1,0,0,1,2,80,Non-Resident,0
Northern,North Slope Borough,Prudhoe Bay,1,0,0,1,0,0,0,0,1,81,Non-Resident,0
Southeast,Haines Borough,Haines,1,0,0,1,0,0,0,0,1,82,Non-Resident,0
Southeast,Haines Borough,Other,3,0,0,0,3,0,0,0,3,83,Non-Resident,0
Southeast,Juneau City and Borough,Juneau,39,2,0,3,34,0,0,4,35,84,Non-Resident,0
Southeast,Ketchikan Gateway Borough,Ketchikan,13,1,2,8,2,0,0,8,5,85,Non-Resident,1
Southeast,Petersburg Borough,Petersburg,4,1,0,1,2,0,0,1,3,86,Non-Resident,0
Southeast,Prince of Wales-Hyder Census Area,Craig,1,1,0,0,0,0,0,1,0,87,Non-Resident,0
Southeast,Sitka City and Borough,Sitka,9,0,1,3,5,0,0,4,5,88,Non-Resident,0
Southeast,Wrangell City and Borough,Wrangell,6,0,0,4,2,0,0,4,2,89,Non-Resident,0
Southeast,Yakutat plus Hoonah-Angoon,Other,1,0,0,1,0,0,0,1,0,90,Non-Resident,0
Southwest,Aleutians East Borough,Other,2,0,0,1,1,0,0,1,1,91,Non-Resident,0
Southwest,Aleutians West Census Area,Unalaska,84,0,0,3,81,1,0,3,81,92,Non-Resident,0
Southwest,Bethel Census Area,Bethel,2,0,0,2,0,0,0,2,0,93,Non-Resident,0
Southwest,Bristol Bay plus Lake and Peninsula,Other,60,6,5,17,32,0,0,9,51,94,Non-Resident,0
Southwest,Dillingham Census Area,Dillingham,21,0,2,12,7,0,0,16,5,95,Non-Resident,0
Unknown,Unknown,Unknown,24,0,2,2,20,0,0,0,24,96,Non-Resident,4
